sampler,fold,Base,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ration,ic.m0
Latin Hypercube (rnd),2,0.971875,0.840625,0.56875,0.8427083333333333,0.6666666666666666,0.9697916666666667
Latin Hypercube (rnd),3,0.9791666666666666,0.8416666666666667,0.540625,0.8447916666666667,0.7395833333333334,0.9708333333333333
Latin Hypercube (rnd),4,0.9697916666666667,0.7822916666666667,0.5979166666666667,0.8375,0.721875,0.9708333333333333
Latin Hypercube (rnd),5,0.9791666666666666,0.8270833333333333,0.575,0.8604166666666667,0.634375,0.9791666666666666
Latin Hypercube (rnd),6,0.9739583333333334,0.8427083333333333,0.5625,0.7645833333333333,0.653125,0.9739583333333334
Latin Hypercube (rnd),7,0.975,0.8385416666666666,0.60625,0.8479166666666667,0.6833333333333333,0.9729166666666667
Latin Hypercube (rnd),8,0.9822916666666667,0.8458333333333333,0.5708333333333333,0.8260416666666667,0.7166666666666667,0.9833333333333333
Latin Hypercube (rnd),9,0.9729166666666667,0.8333333333333334,0.5927083333333333,0.828125,0.6791666666666667,0.9708333333333333
Latin Hypercube (rnd),10,0.9729166666666667,0.7916666666666666,0.5510416666666667,0.7979166666666667,0.765625,0.971875
Latin Hypercube (rnd),11,0.9729166666666667,0.815625,0.5895833333333333,0.884375,0.671875,0.9697916666666667
Latin Hypercube (rnd),12,0.9739583333333334,0.8322916666666667,0.6,0.8447916666666667,0.6864583333333333,0.9666666666666667
Latin Hypercube (rnd),13,0.9666666666666667,0.809375,0.5604166666666667,0.8583333333333333,0.6885416666666667,0.9697916666666667
Latin Hypercube (rnd),14,0.975,0.8291666666666667,0.6135416666666667,0.8354166666666667,0.66875,0.9760416666666667
Latin Hypercube (rnd),15,0.978125,0.790625,0.621875,0.8635416666666667,0.6833333333333333,0.975
Latin Hypercube (rnd),16,0.9635416666666666,0.8489583333333334,0.55,0.7833333333333333,0.7104166666666667,0.9614583333333333
Latin Hypercube (rnd),17,0.9822916666666667,0.8114583333333333,0.5958333333333333,0.81875,0.728125,0.9791666666666666
Latin Hypercube (rnd),18,0.975,0.834375,0.5479166666666667,0.8177083333333334,0.696875,0.9729166666666667
Latin Hypercube (rnd),19,0.9791666666666666,0.8177083333333334,0.51875,0.8114583333333333,0.734375,0.978125
Latin Hypercube (rnd),20,0.9760416666666667,0.8354166666666667,0.5604166666666667,0.8166666666666667,0.7427083333333333,0.9802083333333333
Latin Hypercube (rnd),21,0.9708333333333333,0.8052083333333333,0.58125,0.8229166666666666,0.6875,0.9697916666666667
Latin Hypercube (rnd),22,0.9770833333333333,0.825,0.5947916666666667,0.8135416666666667,0.7083333333333334,0.9770833333333333
Latin Hypercube (rnd),23,0.9760416666666667,0.828125,0.5864583333333333,0.871875,0.6677083333333333,0.9760416666666667
Latin Hypercube (rnd),24,0.9791666666666666,0.8354166666666667,0.5541666666666667,0.878125,0.6697916666666667,0.9760416666666667
Latin Hypercube (rnd),25,0.9875,0.8104166666666667,0.615625,0.8322916666666667,0.696875,0.9864583333333333
Latin Hypercube (rnd),26,0.965625,0.8135416666666667,0.5791666666666667,0.80625,0.671875,0.9677083333333333
Latin Hypercube (rnd),27,0.96875,0.80625,0.5572916666666666,0.8395833333333333,0.703125,0.9697916666666667
Latin Hypercube (rnd),28,0.9729166666666667,0.8395833333333333,0.5822916666666667,0.840625,0.7114583333333333,0.971875
Latin Hypercube (rnd),29,0.9770833333333333,0.8541666666666666,0.5708333333333333,0.8770833333333333,0.6645833333333333,0.9760416666666667
Latin Hypercube (rnd),30,0.9791666666666666,0.8270833333333333,0.5760416666666667,0.7895833333333333,0.7020833333333333,0.9791666666666666
Latin Hypercube (rnd),31,0.9604166666666667,0.8197916666666667,0.59375,0.80625,0.6697916666666667,0.9625
Latin Hypercube (rnd),32,0.9760416666666667,0.840625,0.5760416666666667,0.8135416666666667,0.6989583333333333,0.9770833333333333
Latin Hypercube (rnd),33,0.9770833333333333,0.8114583333333333,0.6322916666666667,0.8458333333333333,0.7572916666666667,0.9739583333333334
Latin Hypercube (rnd),34,0.9833333333333333,0.840625,0.5739583333333333,0.8104166666666667,0.725,0.9833333333333333
Latin Hypercube (rnd),35,0.9635416666666666,0.8229166666666666,0.625,0.846875,0.6635416666666667,0.9625
Latin Hypercube (rnd),36,0.978125,0.834375,0.6041666666666666,0.81875,0.6822916666666666,0.975
Latin Hypercube (rnd),37,0.9739583333333334,0.81875,0.5895833333333333,0.8197916666666667,0.7052083333333333,0.9729166666666667
Latin Hypercube (rnd),38,0.9770833333333333,0.8354166666666667,0.5697916666666667,0.840625,0.7104166666666667,0.9760416666666667
Latin Hypercube (rnd),39,0.9791666666666666,0.809375,0.5520833333333334,0.8291666666666667,0.7166666666666667,0.9791666666666666
Latin Hypercube (rnd),40,0.9708333333333333,0.8479166666666667,0.559375,0.8083333333333333,0.66875,0.9739583333333334
Latin Hypercube (rnd),41,0.9802083333333333,0.8291666666666667,0.6020833333333333,0.771875,0.7114583333333333,0.978125
Latin Hypercube (rnd),42,0.975,0.803125,0.6260416666666667,0.8552083333333333,0.6927083333333334,0.975
Latin Hypercube (rnd),43,0.9697916666666667,0.7958333333333333,0.5635416666666667,0.8364583333333333,0.703125,0.9677083333333333
Latin Hypercube (rnd),44,0.98125,0.8385416666666666,0.6135416666666667,0.8541666666666666,0.7270833333333333,0.9791666666666666
Latin Hypercube (rnd),45,0.96875,0.803125,0.5885416666666666,0.7927083333333333,0.6697916666666667,0.9677083333333333
Latin Hypercube (rnd),46,0.975,0.825,0.590625,0.8635416666666667,0.7145833333333333,0.9739583333333334
Latin Hypercube (rnd),47,0.978125,0.8520833333333333,0.559375,0.8697916666666666,0.7,0.9770833333333333
Latin Hypercube (rnd),48,0.9708333333333333,0.8229166666666666,0.559375,0.8135416666666667,0.703125,0.971875
Latin Hypercube (rnd),49,0.9770833333333333,0.81875,0.5708333333333333,0.8447916666666667,0.6708333333333333,0.9770833333333333
Latin Hypercube (rnd),50,0.9791666666666666,0.840625,0.60625,0.846875,0.6677083333333333,0.9739583333333334
Latin Hypercube (rnd),51,0.9697916666666667,0.8291666666666667,0.5875,0.8916666666666667,0.5958333333333333,0.96875
Latin Hypercube (rnd),52,0.9791666666666666,0.8291666666666667,0.6,0.7895833333333333,0.6729166666666667,0.978125
Latin Hypercube (rnd),53,0.9802083333333333,0.8114583333333333,0.5760416666666667,0.8197916666666667,0.7208333333333333,0.9802083333333333
Latin Hypercube (rnd),54,0.9708333333333333,0.8020833333333334,0.6322916666666667,0.8114583333333333,0.7302083333333333,0.9708333333333333
Latin Hypercube (rnd),55,0.9666666666666667,0.8145833333333333,0.5552083333333333,0.8395833333333333,0.7364583333333333,0.9677083333333333
Latin Hypercube (rnd),56,0.9677083333333333,0.8114583333333333,0.5791666666666667,0.8104166666666667,0.69375,0.9697916666666667
Latin Hypercube (rnd),57,0.975,0.8229166666666666,0.6041666666666666,0.821875,0.709375,0.9770833333333333
Latin Hypercube (rnd),58,0.9666666666666667,0.8020833333333334,0.5375,0.8385416666666666,0.7270833333333333,0.9677083333333333
Latin Hypercube (rnd),59,0.96875,0.8625,0.5583333333333333,0.8614583333333333,0.6510416666666666,0.965625
