run,dimensions,sample_n,sampler,dh
7,30,100,Random walk,16.52458651354425
7,30,100,Hilbert curve 0.1,14.637564696936732
7,30,100,Hilbert curve 0.3,13.530837293987716
7,30,100,Hilbert curve 0.5,13.015972857321385
7,30,100,Hilbert curve 0.7,12.826485830370972
7,30,316,Latin Hypercube,13.167336010211372
7,30,316,Random walk,16.553120026279288
7,30,316,Hilbert curve 0.1,13.80272515957348
7,30,316,Hilbert curve 0.3,12.76203165894758
7,30,316,Hilbert curve 0.5,12.362454692938233
7,30,316,Hilbert curve 0.7,12.247457273210228
7,30,1000,Latin Hypercube,12.498386602456344
7,30,1000,Random walk,16.55753930815972
7,30,1000,Hilbert curve 0.1,13.035800872128267
7,30,1000,Hilbert curve 0.3,12.046614132725843
7,30,1000,Hilbert curve 0.5,11.75593635819848
7,30,1000,Hilbert curve 0.7,11.700125223206724
8,5,100,Latin Hypercube,2.067089305063628
8,5,100,Random walk,3.9657679683093936
8,5,100,Hilbert curve 0.1,2.1264998116991585
8,5,100,Hilbert curve 0.3,2.06434897309768
8,5,100,Hilbert curve 0.5,2.098350544628265
8,5,100,Hilbert curve 0.7,2.171038274359306
8,5,316,Latin Hypercube,1.618542908421394
8,5,316,Random walk,4.171713624287486
8,5,316,Hilbert curve 0.1,1.670451910679445
8,5,316,Hilbert curve 0.3,1.6227260604301943
8,5,316,Hilbert curve 0.5,1.7152682570254252
8,5,316,Hilbert curve 0.7,1.7655210843059252
8,5,1000,Latin Hypercube,1.2675142483125101
8,5,1000,Random walk,3.815667171241198
8,5,1000,Hilbert curve 0.1,1.2829788776716173
8,5,1000,Hilbert curve 0.3,1.289168316526133
8,5,1000,Hilbert curve 0.5,1.37989921100456
8,5,1000,Hilbert curve 0.7,1.5031848910958865
8,10,100,Latin Hypercube,5.044725690334273
8,10,100,Random walk,7.958590983574224
8,10,100,Hilbert curve 0.1,5.232044648795888
8,10,100,Hilbert curve 0.3,4.987037768973244
8,10,100,Hilbert curve 0.5,5.003558929918573
8,10,100,Hilbert curve 0.7,4.940939468055743
8,10,316,Latin Hypercube,4.441072575884778
8,10,316,Random walk,8.262290408812692
8,10,316,Hilbert curve 0.1,4.550193988921887
8,10,316,Hilbert curve 0.3,4.318315878708337
8,10,316,Hilbert curve 0.5,4.3449254700013
8,10,316,Hilbert curve 0.7,4.464241974882793
8,10,1000,Latin Hypercube,3.878331798487829
8,10,1000,Random walk,7.443946564907321
8,10,1000,Hilbert curve 0.1,3.951820792557366
8,10,1000,Hilbert curve 0.3,3.799070464449713
8,10,1000,Hilbert curve 0.5,3.902229528722028
8,10,1000,Hilbert curve 0.7,4.0685537685169955
8,20,100,Latin Hypercube,9.956280483375245
8,20,100,Random walk,12.975349533358083
8,20,100,Hilbert curve 0.1,10.2296290113058
8,20,100,Hilbert curve 0.3,9.635187773188402
8,20,100,Hilbert curve 0.5,9.4264486327763
8,20,100,Hilbert curve 0.7,9.349846911640473
8,20,316,Latin Hypercube,9.244622752102769
8,20,316,Random walk,12.605763172943574
8,20,316,Hilbert curve 0.1,9.498429522204205
8,20,316,Hilbert curve 0.3,8.953698166863948
8,20,316,Hilbert curve 0.5,8.805191719251573
8,20,316,Hilbert curve 0.7,8.744927628024671
8,20,1000,Latin Hypercube,8.598378178289192
8,20,1000,Random walk,12.546634216045627
8,20,1000,Hilbert curve 0.1,8.758254354024226
8,20,1000,Hilbert curve 0.3,8.289484416508191
8,20,1000,Hilbert curve 0.5,8.197110096987611
8,20,1000,Hilbert curve 0.7,8.268339819748025
8,30,100,Latin Hypercube,13.852097736166202
8,30,100,Random walk,15.953481790140296
8,30,100,Hilbert curve 0.1,14.623356637774966
8,30,100,Hilbert curve 0.3,13.502212204161468
8,30,100,Hilbert curve 0.5,13.020712203777487
8,30,100,Hilbert curve 0.7,12.883626970570917
8,30,316,Latin Hypercube,13.167829874442619
8,30,316,Random walk,16.1928885552364
8,30,316,Hilbert curve 0.1,13.768641947427193
8,30,316,Hilbert curve 0.3,12.745539921207993
8,30,316,Hilbert curve 0.5,12.346486448223098
8,30,316,Hilbert curve 0.7,12.211619353858165
8,30,1000,Latin Hypercube,12.494531066708932
8,30,1000,Random walk,16.56078192655173
8,30,1000,Hilbert curve 0.1,13.036990330021062
8,30,1000,Hilbert curve 0.3,12.0639018223293
8,30,1000,Hilbert curve 0.5,11.751886103865756
8,30,1000,Hilbert curve 0.7,11.675177459649719
9,5,100,Latin Hypercube,2.095342561079846
9,5,100,Random walk,4.1627541520833296
9,5,100,Hilbert curve 0.1,2.22103242961918
9,5,100,Hilbert curve 0.3,2.0469670568741405
9,5,100,Hilbert curve 0.5,2.116100912570658
9,5,100,Hilbert curve 0.7,2.0831764704216345
9,5,316,Latin Hypercube,1.6330230004461095
9,5,316,Random walk,3.832900911329759
9,5,316,Hilbert curve 0.1,1.6751640012567057
9,5,316,Hilbert curve 0.3,1.5880388760258841
9,5,316,Hilbert curve 0.5,1.6733158650399802
9,5,316,Hilbert curve 0.7,1.873102049756213
9,5,1000,Latin Hypercube,1.262295035467041
9,5,1000,Random walk,3.676579151751288
9,5,1000,Hilbert curve 0.1,1.2738971033828823
9,5,1000,Hilbert curve 0.3,1.2850984637605987
9,5,1000,Hilbert curve 0.5,1.369875285910179
9,5,1000,Hilbert curve 0.7,1.5426286656360946
9,10,100,Latin Hypercube,5.03039127959012
9,10,100,Random walk,7.852953423009456
9,10,100,Hilbert curve 0.1,5.210592476330536
9,10,100,Hilbert curve 0.3,4.934752835358833
9,10,100,Hilbert curve 0.5,4.922767431242853
9,10,100,Hilbert curve 0.7,4.973359719181901
9,10,316,Latin Hypercube,4.4115804386312
9,10,316,Random walk,7.590381081682332
9,10,316,Hilbert curve 0.1,4.569576479236978
9,10,316,Hilbert curve 0.3,4.345519670797225
9,10,316,Hilbert curve 0.5,4.3609775049258745
9,10,316,Hilbert curve 0.7,4.415519270970073
9,10,1000,Latin Hypercube,3.8845210132891794
9,10,1000,Random walk,7.489522513479179
9,10,1000,Hilbert curve 0.1,3.9695210426687146
9,10,1000,Hilbert curve 0.3,3.804739108529987
9,10,1000,Hilbert curve 0.5,3.8985750726862074
9,10,1000,Hilbert curve 0.7,4.071767125564457
9,20,100,Latin Hypercube,9.955259468754864
9,20,100,Random walk,13.027964235904655
9,20,100,Hilbert curve 0.1,10.221394028891115
9,20,100,Hilbert curve 0.3,9.669538917478251
9,20,100,Hilbert curve 0.5,9.493965093683054
9,20,100,Hilbert curve 0.7,9.339683423703635
9,20,316,Latin Hypercube,9.248289895307241
9,20,316,Random walk,12.508728104997083
9,20,316,Hilbert curve 0.1,9.475658196739591
9,20,316,Hilbert curve 0.3,8.937850612707177
9,20,316,Hilbert curve 0.5,8.774888859189799
9,20,316,Hilbert curve 0.7,8.758939145006023
9,20,1000,Latin Hypercube,8.603485346227906
9,20,1000,Random walk,12.106979477850553
9,20,1000,Hilbert curve 0.1,8.748685171135268
9,20,1000,Hilbert curve 0.3,8.285734797952324
9,20,1000,Hilbert curve 0.5,8.20594664551731
9,20,1000,Hilbert curve 0.7,8.259047368773842
9,30,100,Latin Hypercube,13.870813615614303
9,30,100,Random walk,16.334594293355725
9,30,100,Hilbert curve 0.1,14.568927873144416
9,30,100,Hilbert curve 0.3,13.477499147209231
9,30,100,Hilbert curve 0.5,13.103853137859621
9,30,100,Hilbert curve 0.7,12.83243670171584
9,30,316,Latin Hypercube,13.1595990185126
9,30,316,Random walk,16.44671783269386
9,30,316,Hilbert curve 0.1,13.784265032262105
9,30,316,Hilbert curve 0.3,12.731849701869415
9,30,316,Hilbert curve 0.5,12.341336472531049
9,30,316,Hilbert curve 0.7,12.210565518449268
9,30,1000,Latin Hypercube,12.488465153330294
9,30,1000,Random walk,16.606510057540245
9,30,1000,Hilbert curve 0.1,13.037526967235591
9,30,1000,Hilbert curve 0.3,12.068611199881126
9,30,1000,Hilbert curve 0.5,11.75575679655735
9,30,1000,Hilbert curve 0.7,11.693047166685806
10,5,100,Latin Hypercube,2.0979888550856676
10,5,100,Random walk,4.381880844726689
10,5,100,Hilbert curve 0.1,2.1816736530045344
10,5,100,Hilbert curve 0.3,2.0947720981411613
10,5,100,Hilbert curve 0.5,2.0563068144583547
10,5,100,Hilbert curve 0.7,2.2204586653596197
10,5,316,Latin Hypercube,1.6159841299127637
10,5,316,Random walk,4.562611004008463
10,5,316,Hilbert curve 0.1,1.6884270996136044
10,5,316,Hilbert curve 0.3,1.613088819606667
10,5,316,Hilbert curve 0.5,1.717826804710609
10,5,316,Hilbert curve 0.7,1.8033007169784063
10,5,1000,Latin Hypercube,1.2721270308546908
10,5,1000,Random walk,3.745355491444642
10,5,1000,Hilbert curve 0.1,1.2881945171272182
10,5,1000,Hilbert curve 0.3,1.2773558893392365
10,5,1000,Hilbert curve 0.5,1.4230538572302005
10,5,1000,Hilbert curve 0.7,1.5370631865539204
10,10,100,Latin Hypercube,5.0920570871828055
10,10,100,Random walk,7.53511832008793
10,10,100,Hilbert curve 0.1,5.245809603959375
10,10,100,Hilbert curve 0.3,4.994265645077003
10,10,100,Hilbert curve 0.5,4.864159488822521
10,10,100,Hilbert curve 0.7,4.9614767534329065
10,10,316,Latin Hypercube,4.429860921362421
10,10,316,Random walk,7.1285910103602115
10,10,316,Hilbert curve 0.1,4.562908748102994
10,10,316,Hilbert curve 0.3,4.327025974767117
10,10,316,Hilbert curve 0.5,4.361138143159959
10,10,316,Hilbert curve 0.7,4.491793126227361
10,10,1000,Latin Hypercube,3.8847213316666247
10,10,1000,Random walk,7.958206667740043
10,10,1000,Hilbert curve 0.1,3.962361066569401
10,10,1000,Hilbert curve 0.3,3.803249889825219
10,10,1000,Hilbert curve 0.5,3.8959794927043205
10,10,1000,Hilbert curve 0.7,4.039055581635755
10,20,100,Latin Hypercube,9.948889388635441
10,20,100,Random walk,12.56440167565195
10,20,100,Hilbert curve 0.1,10.257835182991505
10,20,100,Hilbert curve 0.3,9.628896735681439
10,20,100,Hilbert curve 0.5,9.448886503695181
10,20,100,Hilbert curve 0.7,9.358264078218511
10,20,316,Latin Hypercube,9.25447314362977
10,20,316,Random walk,12.766315136417274
10,20,316,Hilbert curve 0.1,9.45502646399444
10,20,316,Hilbert curve 0.3,8.931030889941445
10,20,316,Hilbert curve 0.5,8.770171212339523
10,20,316,Hilbert curve 0.7,8.801000316610075
10,20,1000,Latin Hypercube,8.596203384283145
10,20,1000,Random walk,12.512299535457826
10,20,1000,Hilbert curve 0.1,8.756132163927088
10,20,1000,Hilbert curve 0.3,8.28397740064298
10,20,1000,Hilbert curve 0.5,8.22490656090941
10,20,1000,Hilbert curve 0.7,8.262787669268805
10,30,100,Latin Hypercube,13.87663262648515
10,30,100,Random walk,16.18130889755401
10,30,100,Hilbert curve 0.1,14.608073678826443
10,30,100,Hilbert curve 0.3,13.484774657202186
10,30,100,Hilbert curve 0.5,13.086750457441985
10,30,100,Hilbert curve 0.7,12.80675951771848
10,30,316,Latin Hypercube,13.138256573827894
10,30,316,Random walk,16.148707281237026
10,30,316,Hilbert curve 0.1,13.801898129743106
10,30,316,Hilbert curve 0.3,12.735466028933752
10,30,316,Hilbert curve 0.5,12.373155421387287
10,30,316,Hilbert curve 0.7,12.193380537124542
10,30,1000,Latin Hypercube,12.490891646346745
10,30,1000,Random walk,16.281193154322008
10,30,1000,Hilbert curve 0.1,13.023358022950314
10,30,1000,Hilbert curve 0.3,12.063365085787416
10,30,1000,Hilbert curve 0.5,11.723581603048876
10,30,1000,Hilbert curve 0.7,11.680191880041505
11,5,100,Latin Hypercube,2.06853827286167
11,5,100,Random walk,3.818133214910531
11,5,100,Hilbert curve 0.1,2.1727995036290735
11,5,100,Hilbert curve 0.3,2.049823968053655
11,5,100,Hilbert curve 0.5,2.0782021786102836
11,5,100,Hilbert curve 0.7,2.211950042202322
11,5,316,Latin Hypercube,1.6195436775492804
11,5,316,Random walk,4.116897137262177
11,5,316,Hilbert curve 0.1,1.6641439997841085
11,5,316,Hilbert curve 0.3,1.6166368308410706
11,5,316,Hilbert curve 0.5,1.7022066036985262
11,5,316,Hilbert curve 0.7,1.799744182307467
11,5,1000,Latin Hypercube,1.2658394647729099
11,5,1000,Random walk,3.6929610904073953
11,5,1000,Hilbert curve 0.1,1.2805857786237003
11,5,1000,Hilbert curve 0.3,1.283369474729315
11,5,1000,Hilbert curve 0.5,1.405063486734276
11,5,1000,Hilbert curve 0.7,1.6219931298713475
11,10,100,Latin Hypercube,5.0498398955403365
11,10,100,Random walk,7.689832356919948
11,10,100,Hilbert curve 0.1,5.294681436430925
11,10,100,Hilbert curve 0.3,4.97176561409041
11,10,100,Hilbert curve 0.5,4.9465855875352425
11,10,100,Hilbert curve 0.7,5.006020137661788
11,10,316,Latin Hypercube,4.4402835924819675
11,10,316,Random walk,6.884966424534026
11,10,316,Hilbert curve 0.1,4.539119849298174
11,10,316,Hilbert curve 0.3,4.334550520686251
11,10,316,Hilbert curve 0.5,4.318598359138389
11,10,316,Hilbert curve 0.7,4.44365835734814
11,10,1000,Latin Hypercube,3.87702507388726
11,10,1000,Random walk,7.213805998792057
11,10,1000,Hilbert curve 0.1,3.9688626122060966
11,10,1000,Hilbert curve 0.3,3.801518045782222
11,10,1000,Hilbert curve 0.5,3.911741147967986
11,10,1000,Hilbert curve 0.7,4.043234797758638
11,20,100,Latin Hypercube,9.9555064514764
11,20,100,Random walk,12.409153307099722
11,20,100,Hilbert curve 0.1,10.28150601864286
11,20,100,Hilbert curve 0.3,9.66346915033248
11,20,100,Hilbert curve 0.5,9.433846394586102
11,20,100,Hilbert curve 0.7,9.353149937634885
11,20,316,Latin Hypercube,9.244296399941907
11,20,316,Random walk,12.634968102956522
11,20,316,Hilbert curve 0.1,9.486498102247726
11,20,316,Hilbert curve 0.3,8.935962939373717
11,20,316,Hilbert curve 0.5,8.7733070163485
11,20,316,Hilbert curve 0.7,8.785365251401355
11,20,1000,Latin Hypercube,8.593773381274486
11,20,1000,Random walk,12.191161303271082
11,20,1000,Hilbert curve 0.1,8.750184730338814
11,20,1000,Hilbert curve 0.3,8.28753879852975
11,20,1000,Hilbert curve 0.5,8.204977809822537
11,20,1000,Hilbert curve 0.7,8.259481982198357
11,30,100,Latin Hypercube,13.853790372004898
11,30,100,Random walk,16.459831812316413
11,30,100,Hilbert curve 0.1,14.569362318883078
11,30,100,Hilbert curve 0.3,13.549073855195234
11,30,100,Hilbert curve 0.5,13.101239798114005
11,30,100,Hilbert curve 0.7,12.845929786997731
11,30,316,Latin Hypercube,13.130155978542513
11,30,316,Random walk,15.830056735434985
11,30,316,Hilbert curve 0.1,13.829447376874866
11,30,316,Hilbert curve 0.3,12.741916603270944
11,30,316,Hilbert curve 0.5,12.326412774973287
11,30,316,Hilbert curve 0.7,12.231284940844867
11,30,1000,Latin Hypercube,12.484938019132985
11,30,1000,Random walk,16.17406691375082
11,30,1000,Hilbert curve 0.1,13.045580026323783
11,30,1000,Hilbert curve 0.3,12.063354749614968
11,30,1000,Hilbert curve 0.5,11.750828573933893
11,30,1000,Hilbert curve 0.7,11.681644912565119
12,5,100,Latin Hypercube,2.076215792300651
12,5,100,Random walk,3.478255221145216
12,5,100,Hilbert curve 0.1,2.181514362898681
12,5,100,Hilbert curve 0.3,2.055733463256099
12,5,100,Hilbert curve 0.5,2.0925467895984022
12,5,100,Hilbert curve 0.7,2.142862721574581
12,5,316,Latin Hypercube,1.63071668402511
12,5,316,Random walk,3.6703545316775523
12,5,316,Hilbert curve 0.1,1.6681349158601866
12,5,316,Hilbert curve 0.3,1.6248826554552631
12,5,316,Hilbert curve 0.5,1.6920490354021442
12,5,316,Hilbert curve 0.7,1.811527960893414
12,5,1000,Latin Hypercube,1.2679670789874242
12,5,1000,Random walk,3.880378615234916
12,5,1000,Hilbert curve 0.1,1.2847510238385758
12,5,1000,Hilbert curve 0.3,1.281093357571019
12,5,1000,Hilbert curve 0.5,1.4116224114689302
12,5,1000,Hilbert curve 0.7,1.5610714292847767
12,10,100,Latin Hypercube,5.039390430314097
12,10,100,Random walk,7.619452481139857
12,10,100,Hilbert curve 0.1,5.281653805925642
12,10,100,Hilbert curve 0.3,5.0338610618218915
12,10,100,Hilbert curve 0.5,4.990432692366616
12,10,100,Hilbert curve 0.7,4.958819754421647
12,10,316,Latin Hypercube,4.429025798516814
12,10,316,Random walk,7.83413889536972
12,10,316,Hilbert curve 0.1,4.556518833771328
12,10,316,Hilbert curve 0.3,4.32489468570524
12,10,316,Hilbert curve 0.5,4.355459805806011
12,10,316,Hilbert curve 0.7,4.494483874779965
12,10,1000,Latin Hypercube,3.8813702097651768
12,10,1000,Random walk,8.015309378208375
12,10,1000,Hilbert curve 0.1,3.9701885196519187
12,10,1000,Hilbert curve 0.3,3.810449686799186
12,10,1000,Hilbert curve 0.5,3.8906602843704343
12,10,1000,Hilbert curve 0.7,4.071892124521085
12,20,100,Latin Hypercube,9.99159362032766
12,20,100,Random walk,13.107951102565645
12,20,100,Hilbert curve 0.1,10.246820405141063
12,20,100,Hilbert curve 0.3,9.635433270905004
12,20,100,Hilbert curve 0.5,9.401238764802992
12,20,100,Hilbert curve 0.7,9.364256897867486
12,20,316,Latin Hypercube,9.238288903760406
12,20,316,Random walk,12.596903141551026
12,20,316,Hilbert curve 0.1,9.477955633379008
12,20,316,Hilbert curve 0.3,8.922934289192602
12,20,316,Hilbert curve 0.5,8.77809572431946
12,20,316,Hilbert curve 0.7,8.748313512200298
12,20,1000,Latin Hypercube,8.606476119671324
12,20,1000,Random walk,12.42955101746768
12,20,1000,Hilbert curve 0.1,8.755307972297919
12,20,1000,Hilbert curve 0.3,8.31099825018828
12,20,1000,Hilbert curve 0.5,8.204453467668257
12,20,1000,Hilbert curve 0.7,8.267572811357164
12,30,100,Latin Hypercube,13.848939350363652
12,30,100,Random walk,16.349802643588607
12,30,100,Hilbert curve 0.1,14.637506652783545
12,30,100,Hilbert curve 0.3,13.517351505930618
12,30,100,Hilbert curve 0.5,13.073224604031095
12,30,100,Hilbert curve 0.7,12.813711137851032
12,30,316,Latin Hypercube,13.13793690288575
12,30,316,Random walk,16.157197152643985
12,30,316,Hilbert curve 0.1,13.776306724528823
12,30,316,Hilbert curve 0.3,12.728570455637529
12,30,316,Hilbert curve 0.5,12.344612421054832
12,30,316,Hilbert curve 0.7,12.21297677200813
12,30,1000,Latin Hypercube,12.493198068426759
12,30,1000,Random walk,15.950250703808882
12,30,1000,Hilbert curve 0.1,13.037563533270214
12,30,1000,Hilbert curve 0.3,12.05417803123872
12,30,1000,Hilbert curve 0.5,11.742463766934994
12,30,1000,Hilbert curve 0.7,11.69370804732011
13,5,100,Latin Hypercube,2.1056249434569536
13,5,100,Random walk,4.227444706966945
13,5,100,Hilbert curve 0.1,2.111097833126426
13,5,100,Hilbert curve 0.3,2.0327315999253703
13,5,100,Hilbert curve 0.5,2.0802185639753166
13,5,100,Hilbert curve 0.7,2.187667210890165
13,5,316,Latin Hypercube,1.6205540120278017
13,5,316,Random walk,3.902033965500284
13,5,316,Hilbert curve 0.1,1.647979650003648
13,5,316,Hilbert curve 0.3,1.628868743873776
13,5,316,Hilbert curve 0.5,1.7333179466467472
13,5,316,Hilbert curve 0.7,1.7869039440984409
13,5,1000,Latin Hypercube,1.277738841365928
13,5,1000,Random walk,3.78968992625307
13,5,1000,Hilbert curve 0.1,1.2785318840097697
13,5,1000,Hilbert curve 0.3,1.2844118952932777
13,5,1000,Hilbert curve 0.5,1.4220183421540706
13,5,1000,Hilbert curve 0.7,1.5268449429901787
13,10,100,Latin Hypercube,5.060709611158545
13,10,100,Random walk,8.01126751433736
13,10,100,Hilbert curve 0.1,5.252707858229267
13,10,100,Hilbert curve 0.3,4.978514017901708
13,10,100,Hilbert curve 0.5,4.926462948285376
13,10,100,Hilbert curve 0.7,4.969165204922352
13,10,316,Latin Hypercube,4.422364412245443
13,10,316,Random walk,7.76979095785174
13,10,316,Hilbert curve 0.1,4.556826995688949
13,10,316,Hilbert curve 0.3,4.328628349186381
13,10,316,Hilbert curve 0.5,4.345466887772222
13,10,316,Hilbert curve 0.7,4.478087292565689
13,10,1000,Latin Hypercube,3.876333871668786
13,10,1000,Random walk,7.604249482621565
13,10,1000,Hilbert curve 0.1,3.971593869364255
13,10,1000,Hilbert curve 0.3,3.8004684175340953
13,10,1000,Hilbert curve 0.5,3.8739324291011754
13,10,1000,Hilbert curve 0.7,4.044768624966764
13,20,100,Latin Hypercube,9.974174457539721
13,20,100,Random walk,12.710392270083409
13,20,100,Hilbert curve 0.1,10.243575844400073
13,20,100,Hilbert curve 0.3,9.705747988598583
13,20,100,Hilbert curve 0.5,9.464988003673323
13,20,100,Hilbert curve 0.7,9.373160110178363
13,20,316,Latin Hypercube,9.230541860202882
13,20,316,Random walk,12.687290914411859
13,20,316,Hilbert curve 0.1,9.459489288089834
13,20,316,Hilbert curve 0.3,8.926881231115994
13,20,316,Hilbert curve 0.5,8.78154397797642
13,20,316,Hilbert curve 0.7,8.799967450732558
13,20,1000,Latin Hypercube,8.591736841813429
13,20,1000,Random walk,12.387227327723153
13,20,1000,Hilbert curve 0.1,8.76623233022138
13,20,1000,Hilbert curve 0.3,8.290967383501243
13,20,1000,Hilbert curve 0.5,8.20891522964506
13,20,1000,Hilbert curve 0.7,8.26254844704289
13,30,100,Latin Hypercube,13.883338664289404
13,30,100,Random walk,16.222277040729992
13,30,100,Hilbert curve 0.1,14.587966882577787
13,30,100,Hilbert curve 0.3,13.538233719828355
13,30,100,Hilbert curve 0.5,13.05021566859146
13,30,100,Hilbert curve 0.7,12.828454129989167
13,30,316,Latin Hypercube,13.137007956328834
13,30,316,Random walk,15.937261027388875
13,30,316,Hilbert curve 0.1,13.786984327680335
13,30,316,Hilbert curve 0.3,12.75042050269604
13,30,316,Hilbert curve 0.5,12.365176023724828
13,30,316,Hilbert curve 0.7,12.207011920037809
13,30,1000,Latin Hypercube,12.491662845185312
13,30,1000,Random walk,16.329552062997276
13,30,1000,Hilbert curve 0.1,13.059223087644849
13,30,1000,Hilbert curve 0.3,12.064132714731157
13,30,1000,Hilbert curve 0.5,11.772496529504847
13,30,1000,Hilbert curve 0.7,11.679098051662118
14,5,100,Latin Hypercube,2.078953040301445
14,5,100,Random walk,3.9139354309610326
14,5,100,Hilbert curve 0.1,2.144117731069944
14,5,100,Hilbert curve 0.3,2.0704437342076494
14,5,100,Hilbert curve 0.5,2.192053035242557
14,5,100,Hilbert curve 0.7,2.144586658548311
14,5,316,Latin Hypercube,1.6237991011951733
14,5,316,Random walk,3.8441073235583016
14,5,316,Hilbert curve 0.1,1.6765805977088406
14,5,316,Hilbert curve 0.3,1.6169318673096618
14,5,316,Hilbert curve 0.5,1.687873230174963
14,5,316,Hilbert curve 0.7,1.8234125316584557
14,5,1000,Latin Hypercube,1.2738772007722634
14,5,1000,Random walk,3.694717807853036
14,5,1000,Hilbert curve 0.1,1.3040037439731509
14,5,1000,Hilbert curve 0.3,1.283431661053269
14,5,1000,Hilbert curve 0.5,1.3993621367870543
14,5,1000,Hilbert curve 0.7,1.5757447517402257
14,10,100,Latin Hypercube,5.071891488603378
14,10,100,Random walk,7.629217018857993
14,10,100,Hilbert curve 0.1,5.248981576197907
14,10,100,Hilbert curve 0.3,4.9053214276740995
14,10,100,Hilbert curve 0.5,4.920940895608783
14,10,100,Hilbert curve 0.7,4.994784358057337
14,10,316,Latin Hypercube,4.428310781367837
14,10,316,Random walk,7.667319858223951
14,10,316,Hilbert curve 0.1,4.534821523087657
14,10,316,Hilbert curve 0.3,4.330200665817236
14,10,316,Hilbert curve 0.5,4.3469045619125835
14,10,316,Hilbert curve 0.7,4.435506566845238
14,10,1000,Latin Hypercube,3.8864179830590424
14,10,1000,Random walk,8.011508297178269
14,10,1000,Hilbert curve 0.1,3.9719110342392456
14,10,1000,Hilbert curve 0.3,3.8018911558836037
14,10,1000,Hilbert curve 0.5,3.896639903574966
14,10,1000,Hilbert curve 0.7,4.08656976929163
14,20,100,Latin Hypercube,9.947017348284477
14,20,100,Random walk,12.635314684429915
14,20,100,Hilbert curve 0.1,10.245796573342073
14,20,100,Hilbert curve 0.3,9.671030075387767
14,20,100,Hilbert curve 0.5,9.412642869677711
14,20,100,Hilbert curve 0.7,9.363116533853747
14,20,316,Latin Hypercube,9.228702318642311
14,20,316,Random walk,12.323771280147007
14,20,316,Hilbert curve 0.1,9.48862926731302
14,20,316,Hilbert curve 0.3,8.94805643437216
14,20,316,Hilbert curve 0.5,8.809758373219756
14,20,316,Hilbert curve 0.7,8.780208595831347
14,20,1000,Latin Hypercube,8.603012760055654
14,20,1000,Random walk,12.471481785410603
14,20,1000,Hilbert curve 0.1,8.755385691324472
14,20,1000,Hilbert curve 0.3,8.294647798211424
14,20,1000,Hilbert curve 0.5,8.221708802986386
14,20,1000,Hilbert curve 0.7,8.259232421090456
14,30,100,Latin Hypercube,13.866370143017178
14,30,100,Random walk,16.0850495717053
14,30,100,Hilbert curve 0.1,14.65569170162998
14,30,100,Hilbert curve 0.3,13.563772754584953
14,30,100,Hilbert curve 0.5,13.077326015462662
14,30,100,Hilbert curve 0.7,12.813731452212505
14,30,316,Latin Hypercube,13.140474815355908
14,30,316,Random walk,15.944218905125206
14,30,316,Hilbert curve 0.1,13.764001978010725
14,30,316,Hilbert curve 0.3,12.759623563693484
14,30,316,Hilbert curve 0.5,12.328180317390677
14,30,316,Hilbert curve 0.7,12.232070074054796
14,30,1000,Latin Hypercube,12.49584593340283
14,30,1000,Random walk,16.129970491524386
14,30,1000,Hilbert curve 0.1,13.025218987161361
14,30,1000,Hilbert curve 0.3,12.061433215424826
14,30,1000,Hilbert curve 0.5,11.734838338655502
14,30,1000,Hilbert curve 0.7,11.68305766862296
15,5,100,Latin Hypercube,2.0872418181181884
15,5,100,Random walk,4.331777525982441
15,5,100,Hilbert curve 0.1,2.162284118516151
15,5,100,Hilbert curve 0.3,2.0637253074730886
15,5,100,Hilbert curve 0.5,2.097882494285426
15,5,100,Hilbert curve 0.7,2.210028301688592
15,5,316,Latin Hypercube,1.6137799064548284
15,5,316,Random walk,3.8195486629019646
15,5,316,Hilbert curve 0.1,1.6940248859423546
15,5,316,Hilbert curve 0.3,1.5982006424380018
15,5,316,Hilbert curve 0.5,1.6960590874682997
15,5,316,Hilbert curve 0.7,1.8181416568357989
15,5,1000,Latin Hypercube,1.263471679435695
15,5,1000,Random walk,3.8747355082682624
15,5,1000,Hilbert curve 0.1,1.2927351430503469
15,5,1000,Hilbert curve 0.3,1.2795732158262954
15,5,1000,Hilbert curve 0.5,1.3817950405085853
15,5,1000,Hilbert curve 0.7,1.5398352367365757
15,10,100,Latin Hypercube,5.079510185269975
15,10,100,Random walk,7.591267743288042
15,10,100,Hilbert curve 0.1,5.2218400984896896
15,10,100,Hilbert curve 0.3,4.9597659219646335
15,10,100,Hilbert curve 0.5,4.905936351830678
15,10,100,Hilbert curve 0.7,4.962208234670989
15,10,316,Latin Hypercube,4.43685564315338
15,10,316,Random walk,6.910482139343632
15,10,316,Hilbert curve 0.1,4.548575153738288
15,10,316,Hilbert curve 0.3,4.347587828132962
15,10,316,Hilbert curve 0.5,4.343543142384149
15,10,316,Hilbert curve 0.7,4.456712578846315
15,10,1000,Latin Hypercube,3.8827922503851253
15,10,1000,Random walk,7.762785615026584
15,10,1000,Hilbert curve 0.1,3.9581541353016694
15,10,1000,Hilbert curve 0.3,3.8044150348281938
15,10,1000,Hilbert curve 0.5,3.896254998775559
15,10,1000,Hilbert curve 0.7,4.102558075163749
15,20,100,Latin Hypercube,9.963728294241802
15,20,100,Random walk,12.512796047227342
15,20,100,Hilbert curve 0.1,10.265336273927046
15,20,100,Hilbert curve 0.3,9.662565446700103
15,20,100,Hilbert curve 0.5,9.393962685577508
